timestamp,irradiance,ambient_temp,panel_temp,voltage,current,power
2023-02-17 17:00:00,50.58,23.54,24.804499999999997,30.2529,0.40464,12.241533456
2023-02-17 18:00:00,0.0,21.06,21.06,30.0,0.0,0.0
2023-02-17 19:00:00,0.0,20.04,20.04,30.0,0.0,0.0
2023-02-17 20:00:00,0.0,19.09,19.09,30.0,0.0,0.0
2023-02-17 21:00:00,0.0,18.22,18.22,30.0,0.0,0.0
2023-02-17 22:00:00,0.0,17.36,17.36,30.0,0.0,0.0
2023-02-17 23:00:00,0.0,16.55,16.55,30.0,0.0,0.0
2023-02-18 00:00:00,0.0,15.77,15.77,30.0,0.0,0.0
2023-02-18 01:00:00,0.0,14.98,14.98,30.0,0.0,0.0
2023-02-18 02:00:00,0.0,14.21,14.21,30.0,0.0,0.0
2023-02-18 03:00:00,0.0,14.26,14.26,30.0,0.0,0.0
2023-02-18 04:00:00,0.0,14.43,14.43,30.0,0.0,0.0
2023-02-18 05:00:00,0.0,14.33,14.33,30.0,0.0,0.0
2023-02-18 06:00:00,31.6,15.04,15.829999999999998,30.158,0.2528,7.623942400000001
2023-02-18 07:00:00,236.43,17.56,23.47075,31.18215,1.89144,58.979165796000004
2023-02-18 08:00:00,485.42,21.59,33.7255,32.4271,3.88336,125.92610305600002
2023-02-18 09:00:00,706.47,26.56,44.22175,33.53235,5.65176,189.51679443600003
2023-02-18 10:00:00,868.6,28.63,50.345,34.343,6.9488,238.64263840000004
2023-02-18 11:00:00,972.72,30.01,54.328,34.8636,7.78176,271.300167936
2023-02-18 12:00:00,977.78,30.97,55.4145,34.8889,7.82224,272.909349136
2023-02-18 13:00:00,900.62,31.44,53.9555,34.5031,7.20496,248.593455376
2023-02-18 14:00:00,747.4,31.37,50.05500000000001,33.737,5.9792,201.7202704
2023-02-18 15:00:00,532.38,30.72,44.0295,32.6619,4.25904,139.108338576
2023-02-18 16:00:00,280.12,29.11,36.113,31.4006,2.24096,70.367488576
2023-02-18 17:00:00,51.83,24.14,25.43575,30.259149999999998,0.41464,12.546653956
2023-02-18 18:00:00,0.0,21.57,21.57,30.0,0.0,0.0
2023-02-18 19:00:00,0.0,20.42,20.42,30.0,0.0,0.0
2023-02-18 20:00:00,0.0,19.38,19.38,30.0,0.0,0.0
2023-02-18 21:00:00,0.0,18.41,18.41,30.0,0.0,0.0
2023-02-18 22:00:00,0.0,17.53,17.53,30.0,0.0,0.0
2023-02-18 23:00:00,0.0,16.74,16.74,30.0,0.0,0.0
2023-02-19 00:00:00,0.0,16.03,16.03,30.0,0.0,0.0
2023-02-19 01:00:00,0.0,15.34,15.34,30.0,0.0,0.0
2023-02-19 02:00:00,0.0,14.72,14.72,30.0,0.0,0.0
2023-02-19 03:00:00,0.0,14.38,14.38,30.0,0.0,0.0
2023-02-19 04:00:00,0.0,14.69,14.69,30.0,0.0,0.0
2023-02-19 05:00:00,0.0,14.77,14.77,30.0,0.0,0.0
2023-02-19 06:00:00,32.9,15.76,16.5825,30.1645,0.2632,7.9392964
2023-02-19 07:00:00,240.57,18.44,24.454250000000002,31.20285,1.92456,60.051756996
2023-02-19 08:00:00,488.55,22.85,35.06375,32.44275,3.9084,126.79924409999998
2023-02-19 09:00:00,706.88,26.32,43.992,33.5344,5.65504,189.63837337599998
2023-02-19 10:00:00,865.47,28.54,50.17675,34.32735,6.923760000000001,237.67433283600005
2023-02-19 11:00:00,964.53,30.05,54.16325,34.82265,7.71624,268.69992483600004
2023-02-19 12:00:00,970.4,31.1,55.36,34.852,7.763199999999999,270.56304639999996
2023-02-19 13:00:00,894.88,31.64,54.012,34.4744,7.15904,246.80360857600002
2023-02-19 14:00:00,744.62,31.66,50.2755,33.7231,5.9569600000000005,200.88715777600004
2023-02-19 15:00:00,533.8,31.08,44.425,32.669,4.2703999999999995,139.50969759999998
2023-02-19 16:00:00,285.85,29.58,36.72625,31.42925,2.2868000000000004,71.87240890000001
2023-02-19 17:00:00,54.17,24.92,26.274250000000002,30.27085,0.43336,13.118175556
2023-02-19 18:00:00,0.0,22.38,22.38,30.0,0.0,0.0
2023-02-19 19:00:00,0.0,21.24,21.24,30.0,0.0,0.0
2023-02-19 20:00:00,0.0,20.13,20.13,30.0,0.0,0.0
2023-02-19 21:00:00,0.0,19.03,19.03,30.0,0.0,0.0
2023-02-19 22:00:00,0.0,17.96,17.96,30.0,0.0,0.0
2023-02-19 23:00:00,0.0,16.93,16.93,30.0,0.0,0.0
2023-02-20 00:00:00,0.0,16.07,16.07,30.0,0.0,0.0
2023-02-20 01:00:00,0.0,15.3,15.3,30.0,0.0,0.0
2023-02-20 02:00:00,0.0,14.68,14.68,30.0,0.0,0.0
2023-02-20 03:00:00,0.0,14.22,14.22,30.0,0.0,0.0
2023-02-20 04:00:00,0.0,13.97,13.97,30.0,0.0,0.0
2023-02-20 05:00:00,0.0,14.02,14.02,30.0,0.0,0.0
2023-02-20 06:00:00,34.55,15.59,16.45375,30.17275,0.2764,8.3397481
2023-02-20 07:00:00,247.88,19.06,25.256999999999998,31.2394,1.98304,61.948979775999995
2023-02-20 08:00:00,500.12,24.58,37.083,32.5006,4.00096,130.033600576
2023-02-20 09:00:00,723.38,27.46,45.5445,33.6169,5.78704,194.542344976
2023-02-20 10:00:00,882.95,29.24,51.31375,34.41475,7.0636,243.0920281
2023-02-20 11:00:00,984.0,30.68,55.28,34.92,7.872,274.89024
2023-02-20 12:00:00,990.0,31.72,56.47,34.95,7.92,276.80400000000003
2023-02-20 13:00:00,913.95,32.33,55.178749999999994,34.56975,7.3116,252.7601841
2023-02-20 14:00:00,762.0,32.34,51.39,33.81,6.096,206.10576
2023-02-20 15:00:00,548.08,31.77,45.472,32.7404,4.38464,143.554867456
2023-02-20 16:00:00,294.88,30.18,37.552,31.4744,2.35904,74.249368576
2023-02-20 17:00:00,56.88,25.19,26.612000000000002,30.2844,0.45504,13.780613376000002
2023-02-20 18:00:00,0.0,22.42,22.42,30.0,0.0,0.0
2023-02-20 19:00:00,0.0,21.17,21.17,30.0,0.0,0.0
2023-02-20 20:00:00,0.0,20.03,20.03,30.0,0.0,0.0
2023-02-20 21:00:00,0.0,18.93,18.93,30.0,0.0,0.0
2023-02-20 22:00:00,0.0,17.92,17.92,30.0,0.0,0.0
2023-02-20 23:00:00,0.0,16.96,16.96,30.0,0.0,0.0
2023-02-21 00:00:00,0.0,16.08,16.08,30.0,0.0,0.0
2023-02-21 01:00:00,0.0,15.32,15.32,30.0,0.0,0.0
2023-02-21 02:00:00,0.0,14.76,14.76,30.0,0.0,0.0
2023-02-21 03:00:00,0.0,14.53,14.53,30.0,0.0,0.0
2023-02-21 04:00:00,0.0,14.64,14.64,30.0,0.0,0.0
2023-02-21 05:00:00,0.0,14.78,14.78,30.0,0.0,0.0
2023-02-21 06:00:00,35.2,16.0,16.88,30.176,0.2816,8.497561600000001
2023-02-21 07:00:00,249.07,19.22,25.446749999999998,31.24535,1.9925599999999999,62.258234595999994
2023-02-21 08:00:00,502.2,24.28,36.835,32.511,4.0176,130.6161936
2023-02-21 09:00:00,724.6,28.15,46.265,33.623,5.7968,194.9058064
2023-02-21 10:00:00,885.22,29.82,51.9505,34.4261,7.08176,243.79737793599998
2023-02-21 11:00:00,974.58,31.13,55.4945,34.8729,7.79664,271.891447056
2023-02-21 12:00:00,979.17,32.06,56.539249999999996,34.89585,7.83336,273.351755556
2023-02-21 13:00:00,900.05,32.5,55.00125,34.50025,7.200399999999999,248.41560009999998
2023-02-21 14:00:00,745.83,32.46,51.10575,33.72915,5.96664,201.24969555599998
2023-02-21 15:00:00,529.72,31.77,45.013,32.6486,4.237760000000001,138.35693113600004
2023-02-21 16:00:00,276.7,30.06,36.9775,31.3835,2.2136,69.4705156
2023-02-21 17:00:00,52.03,24.93,26.23075,30.26015,0.41624,12.595484835999999
2023-02-21 18:00:00,0.0,22.3,22.3,30.0,0.0,0.0
2023-02-21 19:00:00,0.0,21.18,21.18,30.0,0.0,0.0
2023-02-21 20:00:00,0.0,20.13,20.13,30.0,0.0,0.0
2023-02-21 21:00:00,0.0,19.11,19.11,30.0,0.0,0.0
2023-02-21 22:00:00,0.0,18.07,18.07,30.0,0.0,0.0
2023-02-21 23:00:00,0.0,17.11,17.11,30.0,0.0,0.0
2023-02-22 00:00:00,0.0,16.29,16.29,30.0,0.0,0.0
2023-02-22 01:00:00,0.0,15.59,15.59,30.0,0.0,0.0
2023-02-22 02:00:00,0.0,14.98,14.98,30.0,0.0,0.0
2023-02-22 03:00:00,0.0,14.48,14.48,30.0,0.0,0.0
2023-02-22 04:00:00,0.0,14.06,14.06,30.0,0.0,0.0
2023-02-22 05:00:00,0.0,13.73,13.73,30.0,0.0,0.0
2023-02-22 06:00:00,31.35,15.46,16.243750000000002,30.15675,0.2508,7.563312900000001
2023-02-22 07:00:00,226.93,19.39,25.06325,31.13465,1.8154400000000002,56.523088996000006
2023-02-22 08:00:00,475.48,24.72,36.607,32.3774,3.80384,123.15844921600001
2023-02-22 09:00:00,699.03,28.12,45.595749999999995,33.49515,5.592239999999999,187.312917636
2023-02-22 10:00:00,863.15,29.87,51.448750000000004,34.31575,6.9052,236.9571169
2023-02-22 11:00:00,976.47,31.24,55.65174999999999,34.88235,7.8117600000000005,272.49254643600005
2023-02-22 12:00:00,977.83,32.21,56.65575,34.88915,7.822640000000001,272.925260356
2023-02-22 13:00:00,896.12,32.64,55.043,34.4806,7.16896,247.19004217600002
2023-02-22 14:00:00,738.67,32.5,50.96675,33.69335,5.9093599999999995,199.106134756
2023-02-22 15:00:00,519.67,31.73,44.72175,32.598349999999996,4.15736,135.523076356
2023-02-22 16:00:00,267.85,29.89,36.58625,31.33925,2.1428000000000003,67.1537449
2023-02-22 17:00:00,50.42,24.71,25.9705,30.2521,0.40336,12.202487055999999
2023-02-22 18:00:00,0.0,22.22,22.22,30.0,0.0,0.0
2023-02-22 19:00:00,0.0,21.23,21.23,30.0,0.0,0.0
2023-02-22 20:00:00,0.0,20.24,20.24,30.0,0.0,0.0
2023-02-22 21:00:00,0.0,19.14,19.14,30.0,0.0,0.0
2023-02-22 22:00:00,0.0,17.93,17.93,30.0,0.0,0.0
2023-02-22 23:00:00,0.0,16.87,16.87,30.0,0.0,0.0
2023-02-23 00:00:00,0.0,15.93,15.93,30.0,0.0,0.0
2023-02-23 01:00:00,0.0,15.0,15.0,30.0,0.0,0.0
2023-02-23 02:00:00,0.0,14.1,14.1,30.0,0.0,0.0
2023-02-23 03:00:00,0.0,13.31,13.31,30.0,0.0,0.0
2023-02-23 04:00:00,0.0,12.67,12.67,30.0,0.0,0.0
2023-02-23 05:00:00,0.0,12.71,12.71,30.0,0.0,0.0
2023-02-23 06:00:00,35.7,14.31,15.2025,30.1785,0.2856,8.618979600000001
2023-02-23 07:00:00,250.5,17.27,23.5325,31.2525,2.004,62.630010000000006
2023-02-23 08:00:00,507.33,22.23,34.91325,32.53665,4.05864,132.05454915599998
2023-02-23 09:00:00,734.35,26.94,45.29875,33.67175,5.8748000000000005,197.81479690000003
2023-02-23 10:00:00,901.17,29.31,51.83924999999999,34.50585,7.209359999999999,248.765094756
2023-02-23 11:00:00,1000.4,30.91,55.92,35.002,8.0032,280.1280064
2023-02-23 12:00:00,1005.38,31.93,57.0645,35.0269,8.04304,281.722757776
2023-02-23 13:00:00,927.5,32.37,55.5575,34.6375,7.42,257.01025000000004
2023-02-23 14:00:00,771.15,32.21,51.488749999999996,33.85575,6.1692,208.8628929
2023-02-23 15:00:00,552.58,31.28,45.094500000000004,32.7629,4.420640000000001,144.83298625600003
2023-02-23 16:00:00,294.83,29.38,36.75075,31.47415,2.35864,74.236189156
2023-02-23 17:00:00,57.97,24.06,25.509249999999998,30.28985,0.46376,14.047220836000001
2023-02-23 18:00:00,0.0,21.27,21.27,30.0,0.0,0.0
2023-02-23 19:00:00,0.0,20.24,20.24,30.0,0.0,0.0
2023-02-23 20:00:00,0.0,19.27,19.27,30.0,0.0,0.0
2023-02-23 21:00:00,0.0,18.29,18.29,30.0,0.0,0.0
2023-02-23 22:00:00,0.0,17.27,17.27,30.0,0.0,0.0
2023-02-23 23:00:00,0.0,16.29,16.29,30.0,0.0,0.0
2023-02-24 00:00:00,0.0,15.36,15.36,30.0,0.0,0.0
2023-02-24 01:00:00,0.0,14.5,14.5,30.0,0.0,0.0
2023-02-24 02:00:00,0.0,13.69,13.69,30.0,0.0,0.0
2023-02-24 03:00:00,0.0,12.95,12.95,30.0,0.0,0.0
2023-02-24 04:00:00,0.0,12.39,12.39,30.0,0.0,0.0
2023-02-24 05:00:00,0.0,12.15,12.15,30.0,0.0,0.0
2023-02-24 06:00:00,39.15,13.8,14.77875,30.19575,0.3132,9.4573089
2023-02-24 07:00:00,267.83,17.61,24.30575,31.33915,2.1426399999999997,67.14851635599999
2023-02-24 08:00:00,536.7,23.4,36.8175,32.6835,4.2936000000000005,140.32987560000004
2023-02-24 09:00:00,762.0,27.2,46.25,33.81,6.096,206.10576
2023-02-24 10:00:00,924.47,29.55,52.66175,34.62235,7.39576,256.058591236
2023-02-24 11:00:00,1025.88,31.26,56.907000000000004,35.129400000000004,8.207040000000001,288.30839097600006
2023-02-24 12:00:00,1027.62,32.38,58.0705,35.1381,8.22096,288.868914576
2023-02-24 13:00:00,945.25,32.94,56.57125,34.72625,7.562,262.5999025
2023-02-24 14:00:00,777.05,32.84,52.26625,33.88525,6.216399999999999,210.64426809999998
2023-02-24 15:00:00,549.22,32.08,45.8105,32.7461,4.39376,143.878504336
2023-02-24 16:00:00,288.38,30.06,37.2695,31.4419,2.3070399999999998,72.53772097599999
2023-02-24 17:00:00,54.7,24.07,25.4375,30.2735,0.43760000000000004,13.2476836
2023-02-24 18:00:00,0.0,21.1,21.1,30.0,0.0,0.0
2023-02-24 19:00:00,0.0,20.07,20.07,30.0,0.0,0.0
2023-02-24 20:00:00,0.0,19.18,19.18,30.0,0.0,0.0
2023-02-24 21:00:00,0.0,18.28,18.28,30.0,0.0,0.0
2023-02-24 22:00:00,0.0,17.35,17.35,30.0,0.0,0.0
2023-02-24 23:00:00,0.0,16.37,16.37,30.0,0.0,0.0
2023-02-25 00:00:00,0.0,15.45,15.45,30.0,0.0,0.0
2023-02-25 01:00:00,0.0,14.68,14.68,30.0,0.0,0.0
2023-02-25 02:00:00,0.0,14.09,14.09,30.0,0.0,0.0
2023-02-25 03:00:00,0.0,13.64,13.64,30.0,0.0,0.0
2023-02-25 04:00:00,0.0,13.34,13.34,30.0,0.0,0.0
2023-02-25 05:00:00,0.0,13.23,13.23,30.0,0.0,0.0
2023-02-25 06:00:00,35.85,14.93,15.82625,30.17925,0.2868,8.6554089
2023-02-25 07:00:00,235.48,20.42,26.307000000000002,31.1774,1.88384,58.733233215999995
2023-02-25 08:00:00,485.12,25.14,37.268,32.4256,3.88096,125.842456576
2023-02-25 09:00:00,708.75,28.78,46.49875,33.54375,5.67,190.19306250000002
2023-02-25 10:00:00,878.65,30.65,52.61625,34.39325,7.0291999999999994,241.75703289999998
2023-02-25 11:00:00,991.72,32.03,56.82300000000001,34.958600000000004,7.93376,277.353142336
2023-02-25 12:00:00,1002.67,32.95,58.01675,35.01335,8.02136,280.854685156
2023-02-25 13:00:00,928.8,33.35,56.57,34.644,7.4304,257.4187776
2023-02-25 14:00:00,770.47,33.15,52.41175,33.85235,6.16376,208.657760836
2023-02-25 15:00:00,548.97,32.33,46.054249999999996,32.74485,4.3917600000000006,143.80752243600003
2023-02-25 16:00:00,290.48,30.41,37.672,31.4524,2.32384,73.090345216
2023-02-25 17:00:00,57.12,24.8,26.228,30.2856,0.45696,13.839307775999998
2023-02-25 18:00:00,0.0,22.2,22.2,30.0,0.0,0.0
2023-02-25 19:00:00,0.0,21.44,21.44,30.0,0.0,0.0
2023-02-25 20:00:00,0.0,20.51,20.51,30.0,0.0,0.0
2023-02-25 21:00:00,0.0,19.32,19.32,30.0,0.0,0.0
2023-02-25 22:00:00,0.0,18.12,18.12,30.0,0.0,0.0
2023-02-25 23:00:00,0.0,17.0,17.0,30.0,0.0,0.0
2023-02-26 00:00:00,0.0,16.1,16.1,30.0,0.0,0.0
2023-02-26 01:00:00,0.0,15.29,15.29,30.0,0.0,0.0
2023-02-26 02:00:00,0.0,14.6,14.6,30.0,0.0,0.0
2023-02-26 03:00:00,0.0,14.03,14.03,30.0,0.0,0.0
2023-02-26 04:00:00,0.0,13.63,13.63,30.0,0.0,0.0
2023-02-26 05:00:00,0.0,13.38,13.38,30.0,0.0,0.0
2023-02-26 06:00:00,40.1,15.31,16.3125,30.2005,0.32080000000000003,9.688320400000002
2023-02-26 07:00:00,263.95,20.63,27.228749999999998,31.31975,2.1115999999999997,66.13478409999999
2023-02-26 08:00:00,523.25,25.34,38.42125,32.61625,4.186,136.5316225
2023-02-26 09:00:00,745.45,28.24,46.87625,33.72725,5.9636000000000005,201.1358281
2023-02-26 10:00:00,907.12,30.0,52.678,34.5356,7.25696,250.62346777600004
2023-02-26 11:00:00,993.12,31.38,56.208,34.9656,7.94496,277.800293376
2023-02-26 12:00:00,992.42,32.3,57.110499999999995,34.9621,7.93936,277.576698256
2023-02-26 13:00:00,909.45,32.73,55.466249999999995,34.54725,7.275600000000001,251.3519721
2023-02-26 14:00:00,750.7,32.55,51.317499999999995,33.7535,6.0056,202.71001960000004
2023-02-26 15:00:00,530.67,31.64,44.90675,32.65335,4.24536,138.625225956
2023-02-26 16:00:00,276.8,29.8,36.72,31.384,2.2144,69.4967296
2023-02-26 17:00:00,54.05,24.94,26.29125,30.27025,0.43239999999999995,13.0888561
2023-02-26 18:00:00,0.0,22.59,22.59,30.0,0.0,0.0
2023-02-26 19:00:00,0.0,21.58,21.58,30.0,0.0,0.0
2023-02-26 20:00:00,0.0,20.28,20.28,30.0,0.0,0.0
2023-02-26 21:00:00,0.0,19.13,19.13,30.0,0.0,0.0
2023-02-26 22:00:00,0.0,17.92,17.92,30.0,0.0,0.0
2023-02-26 23:00:00,0.0,16.86,16.86,30.0,0.0,0.0
2023-02-27 00:00:00,0.0,15.74,15.74,30.0,0.0,0.0
2023-02-27 01:00:00,0.0,14.69,14.69,30.0,0.0,0.0
2023-02-27 02:00:00,0.0,13.8,13.8,30.0,0.0,0.0
2023-02-27 03:00:00,0.0,13.07,13.07,30.0,0.0,0.0
2023-02-27 04:00:00,0.0,12.49,12.49,30.0,0.0,0.0
2023-02-27 05:00:00,0.0,12.04,12.04,30.0,0.0,0.0
2023-02-27 06:00:00,40.58,14.13,15.1445,30.2029,0.32464,9.805069456
2023-02-27 07:00:00,265.35,18.33,24.963749999999997,31.32675,2.1228000000000002,66.50042490000001
2023-02-27 08:00:00,532.47,23.57,36.88175,32.66235,4.25976,139.133772036
2023-02-27 09:00:00,756.42,26.73,45.6405,33.7821,6.05136,204.427648656
2023-02-27 10:00:00,917.97,28.76,51.70925,34.58985,7.3437600000000005,254.019556836
2023-02-27 11:00:00,987.9,30.32,55.0175,34.9395,7.9032,276.1338564
2023-02-27 12:00:00,990.8,31.34,56.11,34.954,7.926399999999999,277.0593856
2023-02-27 13:00:00,911.4,31.81,54.595,34.557,7.2912,251.9619984
2023-02-27 14:00:00,756.1,31.65,50.552499999999995,33.7805,6.0488,204.3314884
2023-02-27 15:00:00,539.1,30.81,44.287499999999994,32.6955,4.3128,141.0091524
2023-02-27 16:00:00,286.08,29.12,36.272,31.4304,2.28864,71.93287065599999
2023-02-27 17:00:00,57.47,24.23,25.66675,30.28735,0.45976,13.924912036
2023-02-27 18:00:00,0.0,21.45,21.45,30.0,0.0,0.0
2023-02-27 19:00:00,0.0,20.53,20.53,30.0,0.0,0.0
2023-02-27 20:00:00,0.0,19.64,19.64,30.0,0.0,0.0
2023-02-27 21:00:00,0.0,18.63,18.63,30.0,0.0,0.0
2023-02-27 22:00:00,0.0,17.51,17.51,30.0,0.0,0.0
2023-02-27 23:00:00,0.0,16.31,16.31,30.0,0.0,0.0
2023-02-28 00:00:00,0.0,15.21,15.21,30.0,0.0,0.0
2023-02-28 01:00:00,0.0,14.31,14.31,30.0,0.0,0.0
2023-02-28 02:00:00,0.0,13.49,13.49,30.0,0.0,0.0
2023-02-28 03:00:00,0.0,12.74,12.74,30.0,0.0,0.0
2023-02-28 04:00:00,0.0,12.11,12.11,30.0,0.0,0.0
2023-02-28 05:00:00,0.0,11.61,11.61,30.0,0.0,0.0
2023-02-28 06:00:00,45.67,13.55,14.69175,30.22835,0.36536,11.044229956
2023-02-28 07:00:00,282.92,18.19,25.263,31.4146,2.26336,71.102549056
2023-02-28 08:00:00,556.8,23.27,37.19,32.784,4.4544,146.0330496
2023-02-28 09:00:00,777.75,26.46,45.90375,33.88875,6.222,210.85580250000004
2023-02-28 10:00:00,935.0,28.49,51.864999999999995,34.675,7.48,259.36899999999997
2023-02-28 11:00:00,1018.28,29.94,55.397000000000006,35.0914,8.14624,285.862966336
2023-02-28 12:00:00,1012.92,30.93,56.253,35.0646,8.10336,284.14107705600003
2023-02-28 13:00:00,927.83,31.41,54.60575,34.63915,7.42264,257.113940356
2023-02-28 14:00:00,765.62,31.27,50.4105,33.8281,6.12496,207.19575937599998
2023-02-28 15:00:00,544.58,30.33,43.9445,32.7229,4.3566400000000005,142.56189505600003
2023-02-28 16:00:00,288.35,28.84,36.04875,31.44175,2.3068,72.5298289
2023-02-28 17:00:00,57.12,26.23,27.658,30.2856,0.45696,13.839307775999998
2023-02-28 18:00:00,0.0,24.44,24.44,30.0,0.0,0.0
2023-02-28 19:00:00,0.0,23.36,23.36,30.0,0.0,0.0
2023-02-28 20:00:00,0.0,22.16,22.16,30.0,0.0,0.0
2023-02-28 21:00:00,0.0,21.19,21.19,30.0,0.0,0.0
2023-02-28 22:00:00,0.0,20.41,20.41,30.0,0.0,0.0
2023-02-28 23:00:00,0.0,19.69,19.69,30.0,0.0,0.0
2023-03-01 00:00:00,0.0,18.94,18.94,30.0,0.0,0.0
2023-03-01 01:00:00,0.0,18.41,18.41,30.0,0.0,0.0
2023-03-01 02:00:00,0.0,18.21,18.21,30.0,0.0,0.0
2023-03-01 03:00:00,0.0,18.14,18.14,30.0,0.0,0.0
2023-03-01 04:00:00,0.0,17.99,17.99,30.0,0.0,0.0
2023-03-01 05:00:00,0.0,17.9,17.9,30.0,0.0,0.0
2023-03-01 06:00:00,36.95,18.51,19.433750000000003,30.18475,0.29560000000000003,8.922612100000002
2023-03-01 07:00:00,235.05,20.96,26.83625,31.17525,1.8804,58.621940099999996
2023-03-01 08:00:00,478.73,24.57,36.538250000000005,32.39365,3.8298400000000004,124.06249651600001
2023-03-01 09:00:00,725.55,27.53,45.66875,33.62775,5.804399999999999,195.18891209999998
2023-03-01 10:00:00,882.75,29.53,51.59875,34.41375,7.062,243.02990250000002
2023-03-01 11:00:00,975.1,30.83,55.207499999999996,34.8755,7.800800000000001,272.05680040000004
2023-03-01 12:00:00,939.58,31.72,55.209500000000006,34.697900000000004,7.516640000000001,260.81162305600003
2023-03-01 13:00:00,850.65,32.15,53.41625,34.25325,6.8052,233.10021690000002
2023-03-01 14:00:00,690.72,32.1,49.368,33.4536,5.52576,184.856564736
2023-03-01 15:00:00,472.33,31.44,43.24825,32.36165,3.7786399999999998,122.28302515599998
2023-03-01 16:00:00,242.07,30.15,36.20175,31.21035,1.9365599999999998,60.440715395999995
2023-03-01 17:00:00,48.28,26.86,28.067,30.2414,0.38624,11.680438336
2023-03-01 18:00:00,0.0,24.74,24.74,30.0,0.0,0.0
2023-03-01 19:00:00,0.0,23.21,23.21,30.0,0.0,0.0
2023-03-01 20:00:00,0.0,21.68,21.68,30.0,0.0,0.0
2023-03-01 21:00:00,0.0,20.19,20.19,30.0,0.0,0.0
2023-03-01 22:00:00,0.0,18.82,18.82,30.0,0.0,0.0
2023-03-01 23:00:00,0.0,17.8,17.8,30.0,0.0,0.0
2023-03-02 00:00:00,0.0,16.89,16.89,30.0,0.0,0.0
2023-03-02 01:00:00,0.0,16.02,16.02,30.0,0.0,0.0
2023-03-02 02:00:00,0.0,15.18,15.18,30.0,0.0,0.0
2023-03-02 03:00:00,0.0,14.45,14.45,30.0,0.0,0.0
2023-03-02 04:00:00,0.0,13.83,13.83,30.0,0.0,0.0
2023-03-02 05:00:00,0.0,13.22,13.22,30.0,0.0,0.0
2023-03-02 06:00:00,45.4,14.86,15.995,30.227,0.36319999999999997,10.9784464
2023-03-02 07:00:00,272.2,18.54,25.345,31.361,2.1776,68.2917136
2023-03-02 08:00:00,532.83,23.8,37.12075,32.66415,4.26264,139.23551235600002
2023-03-02 09:00:00,757.83,26.93,45.87575,33.78915,6.06264,204.851452356
2023-03-02 10:00:00,921.17,29.05,52.07925,34.60585,7.3693599999999995,255.02296675599996
2023-03-02 11:00:00,1016.28,30.59,55.997,35.0814,8.13024,285.22020153600005
2023-03-02 12:00:00,1016.38,31.64,57.0495,35.0819,8.13104,285.252332176
2023-03-02 13:00:00,933.5,32.11,55.447500000000005,34.667500000000004,7.468,258.89689000000004
2023-03-02 14:00:00,774.4,32.03,51.39,33.872,6.1952,209.84381439999999
2023-03-02 15:00:00,552.97,31.2,45.024249999999995,32.76485,4.423760000000001,144.94383283600004
2023-03-02 16:00:00,293.75,29.52,36.863749999999996,31.46875,2.35,73.95156250000001
2023-03-02 17:00:00,58.22,24.93,26.3855,30.2911,0.46576,14.108382736000001
2023-03-02 18:00:00,0.0,22.12,22.12,30.0,0.0,0.0
2023-03-02 19:00:00,0.0,21.3,21.3,30.0,0.0,0.0
2023-03-02 20:00:00,0.0,20.11,20.11,30.0,0.0,0.0
2023-03-02 21:00:00,0.0,18.73,18.73,30.0,0.0,0.0
2023-03-02 22:00:00,0.0,17.54,17.54,30.0,0.0,0.0
2023-03-02 23:00:00,0.0,16.46,16.46,30.0,0.0,0.0
2023-03-03 00:00:00,0.0,15.46,15.46,30.0,0.0,0.0
2023-03-03 01:00:00,0.0,14.62,14.62,30.0,0.0,0.0
2023-03-03 02:00:00,0.0,13.92,13.92,30.0,0.0,0.0
2023-03-03 03:00:00,0.0,13.34,13.34,30.0,0.0,0.0
2023-03-03 04:00:00,0.0,12.86,12.86,30.0,0.0,0.0
2023-03-03 05:00:00,0.0,12.46,12.46,30.0,0.0,0.0
2023-03-03 06:00:00,44.6,14.73,15.845,30.223,0.3568,10.7835664
2023-03-03 07:00:00,258.5,19.6,26.0625,31.2925,2.068,64.71289
2023-03-03 08:00:00,509.05,24.65,37.37625,32.54525,4.0724,132.5372761
2023-03-03 09:00:00,727.33,27.93,46.11325,33.63665,5.81864,195.71955715600004
2023-03-03 10:00:00,885.92,29.88,52.028,34.4296,7.087359999999999,244.014969856
2023-03-03 11:00:00,986.22,31.28,55.935500000000005,34.9311,7.88976,275.597995536
2023-03-03 12:00:00,984.4,32.13,56.74,34.922,7.8751999999999995,275.01773439999994
2023-03-03 13:00:00,897.4,32.41,54.845,34.487,7.1792,247.5890704
2023-03-03 14:00:00,733.22,32.09,50.420500000000004,33.6661,5.86576,197.477262736
2023-03-03 15:00:00,510.58,31.08,43.8445,32.5529,4.08464,132.96687745600002
2023-03-03 16:00:00,258.6,29.29,35.755,31.293,2.0688,64.7389584
2023-03-03 17:00:00,51.1,25.37,26.6475,30.2555,0.4088,12.3684484
2023-03-03 18:00:00,0.0,22.63,22.63,30.0,0.0,0.0
2023-03-03 19:00:00,0.0,21.67,21.67,30.0,0.0,0.0
2023-03-03 20:00:00,0.0,20.2,20.2,30.0,0.0,0.0
2023-03-03 21:00:00,0.0,18.84,18.84,30.0,0.0,0.0
2023-03-03 22:00:00,0.0,17.57,17.57,30.0,0.0,0.0
2023-03-03 23:00:00,0.0,16.44,16.44,30.0,0.0,0.0
2023-03-04 00:00:00,0.0,15.58,15.58,30.0,0.0,0.0
